Client_ID,Sales_Rep_ID,Salary,DOB,AUM,Race,Gender,Occupation,Days_with_Bank,Customer_Status,Contacted_Date,Contact_Channel,Appointment Date,Product_Purchased_1,APE,UT_Volume,Product_Status,Date_Closed,Mortage_Amount
C06161,SR012,5730,8/8/1993,114622,Chinese,Male,Nurse,2941,Rejected,29 Apr 2025,Phone,,,,,,,
C10599,SR091,3272,8/12/1991,101785,Other,Male,Nurse,2812,Not contactable,29 Apr 2025,Phone,,,,,,,
C13679,SR048,3847,6/5/1967,159086,Chinese,Male,Engineer,1274,Not contactable,29 Apr 2025,Phone,,,,,,,
C08541,SR027,4438,8/12/1965,123700,Chinese,Female,Student,1203,Not contactable,29 Apr 2025,Phone,,,,,,,
C06706,SR063,5150,7/7/1992,128072,Indian,Female,Teacher,842,Not contactable,29 Apr 2025,Phone,,,,,,,
C13034,SR060,5809,1/15/1992,65445,Indian,Male,Teacher,2833,Not contactable,29 Apr 2025,Phone,,,,,,,
C07905,SR060,3487,3/27/1985,98949,Indian,Male,Teacher,2152,Rejected,29 Apr 2025,Phone,,,,,,,
C04440,SR068,7013,5/22/1997,114793,Chinese,Female,Self-Employed,2835,Not contactable,29 Apr 2025,Phone,,,,,,,
C03743,SR025,2821,6/9/1995,60732,Chinese,Female,Engineer,2597,Not contactable,29 Apr 2025,Phone,,,,,,,
C14685,SR074,4924,5/9/1995,117667,Malay,Female,Student,2712,Rejected,29 Apr 2025,Phone,,,,,,,
C08998,SR071,3153,3/30/1961,"$93,002",Malay,Female,Accountant,1348,"Client met, not won",29 Apr 2025,Phone,30 Apr 2025,,,,,,
C13587,SR005,6569,3/7/1992,90467,Chinese,Male,Banker,679,Not contactable,29 Apr 2025,Phone,,,,,,,
C02272,SR115,5570,2/22/1988,91095,Chinese,Male,Engineer,2508,Rejected,29 Apr 2025,Phone,,,,,,,
C01918,SR055,8325,7/1/1987,34227,Other,Male,Self-Employed,1159,Not contactable,29 Apr 2025,Phone,,,,,,,
C04963,SR041,3779,1/13/1987,62536,Malay,Female,Banker,1963,Not contactable,29 Apr 2025,Phone,,,,,,,
C03237,SR105,3215,9/16/1986,65858,Chinese,Female,Student,2034,Not contactable,29 Apr 2025,Phone,,,,,,,
C01779,SR078,5661,9/26/1985,59444,Malay,Male,Engineer,2401,Not contactable,29 Apr 2025,Phone,,,,,,,
C12010,SR082,3502,10/10/1980,111496,Chinese,Female,Nurse,668,Not contactable,29 Apr 2025,Phone,,,,,,,
C04776,SR101,4702,4/20/1978,177059,Chinese,Female,Nurse,1719,Rejected,29 Apr 2025,Phone,,,,,,,
C01871,SR027,6123,1/31/1978,120406,Chinese,Male,Teacher,625,Rejected,29 Apr 2025,Phone,,,,,,,
C04329,SR075,3594,6/14/1977,166902,Indian,Male,Teacher,2880,Not contactable,29 Apr 2025,Phone,,,,,,,
C14086,SR075,6203,1/29/1974,127103,Chinese,Male,Teacher,1969,Not contactable,29 Apr 2025,Phone,,,,,,,
C09194,SR081,5423,8/7/1973,89496,Chinese,Male,Self-Employed,215,Rejected,29 Apr 2025,Phone,,,,,,,
C12737,SR028,5993,3/19/1973,146091,Chinese,Female,Teacher,2146,Rejected,29 Apr 2025,Phone,,,,,,,
C09175,SR021,3440,1/12/1971,79937,Malay,Male,Teacher,1974,Not contactable,29 Apr 2025,Phone,,,,,,,
C03554,SR065,5188,5/7/1970,110542,Chinese,Female,Self-Employed,1118,Not contactable,29 Apr 2025,Phone,,,,,,,
C01472,SR070,3968,12/12/1969,81697,Malay,Female,Teacher,496,Not contactable,29 Apr 2025,Phone,,,,,,,
C06053,SR028,4014,6/19/1969,76875,Chinese,Female,Manager,449,Rejected,29 Apr 2025,Phone,,,,,,,
C05151,SR032,3387,4/5/1969,118567,Chinese,Female,Self-Employed,2113,Rejected,29 Apr 2025,Phone,,,,,,,
C06127,SR099,7197,3/30/1968,137059,Chinese,Male,Student,2445,Rejected,29 Apr 2025,Phone,,,,,,,
C06019,SR008,4034,3/5/1967,49403,Malay,Female,Teacher,548,Not contactable,29 Apr 2025,Phone,,,,,,,
C13726,SR074,4759,2/24/1967,191377,Chinese,Male,Teacher,1249,Not contactable,29 Apr 2025,Phone,,,,,,,
C06132,SR074,6348,12/4/1966,139858,Chinese,Male,Teacher,2903,Not contactable,29 Apr 2025,Phone,,,,,,,
C09690,SR049,5737,11/1/1965,116995,Malay,Male,Self-Employed,2770,Not contactable,29 Apr 2025,Phone,,,,,,,
C01940,SR044,6183,10/17/1962,120889,Chinese,Male,Student,1898,Not contactable,29 Apr 2025,Phone,,,,,,,
C07896,SR017,3953,2/3/1961,89810,Chinese,Female,Banker,2196,Rejected,29 Apr 2025,Phone,,,,,,,
C04249,SR093,4414,4/24/1982,130692,Chinese,Male,Nurse,882,Rejected,30 Apr 2025,Phone,,,,,,,
C04808,SR015,6169,3/11/1976,144421,Chinese,Male,Student,181,Not contactable,30 Apr 2025,Phone,,,,,,,
C06050,SR074,4246,7/19/1993,116693,Chinese,Female,Engineer,245,Not contactable,30 Apr 2025,Phone,,,,,,,
C01963,SR040,4450,8/17/1970,85175,Chinese,Male,Manager,2019,Rejected,30 Apr 2025,Phone,,,,,,,
C07072,SR025,6054,1/2/1985,104621,Chinese,Female,Engineer,2160,Rejected,30 Apr 2025,Phone,,,,,,,
C07970,SR061,5025,5/18/1986,133559,Chinese,Male,Engineer,1981,Rejected,30 Apr 2025,Phone,,,,,,,
C07275,SR045,5896,3/4/1980,68002,Other,Female,Nurse,2913,Rejected,30 Apr 2025,Phone,,,,,,,
C03834,SR075,4514,2/3/1992,94796,Chinese,Female,Teacher,1890,Not contactable,30 Apr 2025,Phone,,,,,,,
C10235,SR051,3587,6/12/1981,91378,Chinese,Female,Teacher,113,Rejected,30 Apr 2025,Phone,,,,,,,
C08165,SR050,3816,3/3/1981,165112,Chinese,Male,Self-Employed,235,Not contactable,30 Apr 2025,Phone,,,,,,,
C03705,SR073,5110,4/24/1982,135564,Chinese,Female,Self-Employed,335,Rejected,30 Apr 2025,Phone,,,,,,,
C10681,SR092,4811,9/3/1993,76447,Chinese,Male,Nurse,395,Not contactable,30 Apr 2025,Phone,,,,,,,
C13349,SR008,4570,10/21/1997,108905,Chinese,Female,Self-Employed,2381,Rejected,30 Apr 2025,Phone,,,,,,,
C05929,SR095,5661,11/21/1993,128532,Other,Male,Teacher,416,Rejected,30 Apr 2025,Phone,,,,,,,
C08553,SR051,5019,7/6/1994,"$149,984",Chinese,Male,Nurse,106,"Client met, not won",13 Apr 2025,Phone,29 Apr 2025,,,,,,
C03879,SR030,5627,1/5/1992,"$58,817",Malay,Female,Banker,2374,"Client met, not won",5 Apr 2025,Phone,29 Apr 2025,,,,,,
C01848,SR048,7327,12/7/1990,93895,Chinese,Male,Teacher,1949,Rejected,30 Apr 2025,Phone,,,,,,,
C05321,SR081,5671,5/4/1988,87245,Malay,Male,Student,912,Not contactable,30 Apr 2025,Phone,,,,,,,
C13599,SR047,4019,3/4/1988,161471,Chinese,Female,Student,780,Not contactable,30 Apr 2025,Phone,,,,,,,
C09391,SR030,5800,5/18/1987,92135,Malay,Female,Student,683,Not contactable,30 Apr 2025,Phone,,,,,,,
C02604,SR036,6000,1/27/1987,132466,Chinese,Male,Banker,2809,Rejected,30 Apr 2025,Phone,,,,,,,
C04979,SR062,5445,6/18/1986,89275,Chinese,Male,Student,1673,Rejected,30 Apr 2025,Phone,,,,,,,
C11500,SR030,5450,10/3/1984,113078,Chinese,Female,Nurse,2246,Rejected,30 Apr 2025,Phone,,,,,,,
C04428,SR063,5395,12/12/1982,115500,Chinese,Female,Student,2886,Not contactable,30 Apr 2025,Phone,,,,,,,
C12519,SR102,2622,9/14/1982,112835,Chinese,Male,Nurse,2383,Not contactable,30 Apr 2025,Phone,,,,,,,
C07763,SR044,6256,11/3/1980,87298,Chinese,Male,Teacher,449,Not contactable,30 Apr 2025,Phone,,,,,,,
C11855,SR099,4871,2/24/1980,102151,Chinese,Female,Student,2859,Rejected,30 Apr 2025,Phone,,,,,,,
C09870,SR036,5485,12/22/1977,122812,Chinese,Female,Teacher,1958,Rejected,30 Apr 2025,Phone,,,,,,,
C11479,SR035,8260,7/31/1976,127107,Chinese,Female,Self-Employed,476,Rejected,30 Apr 2025,Phone,,,,,,,
C13098,SR119,3584,9/23/1973,56223,Chinese,Male,Manager,330,Rejected,30 Apr 2025,Phone,,,,,,,
C05259,SR022,5995,11/11/1971,42621,Chinese,Male,Manager,495,Not contactable,30 Apr 2025,Phone,,,,,,,
C07508,SR081,4861,2/9/1970,80099,Malay,Male,Self-Employed,1408,Rejected,30 Apr 2025,Phone,,,,,,,
C14991,SR062,3691,12/4/1969,69906,Chinese,Female,Student,2865,Not contactable,30 Apr 2025,Phone,,,,,,,
C03552,SR111,4879,3/25/1969,71308,Chinese,Male,Nurse,416,Not contactable,30 Apr 2025,Phone,,,,,,,
C07335,SR024,5924,2/18/1968,73926,Chinese,Male,Nurse,931,Rejected,30 Apr 2025,Phone,,,,,,,
C04161,SR055,3697,11/20/1965,132538,Chinese,Female,Student,2671,Not contactable,30 Apr 2025,Phone,,,,,,,
C08847,SR054,7463,5/14/1964,118450,Malay,Female,Engineer,2348,Rejected,30 Apr 2025,Phone,,,,,,,
C06524,SR082,5521,12/9/1963,138623,Chinese,Male,Banker,2276,Not contactable,30 Apr 2025,Phone,,,,,,,
C09156,SR106,5139,10/7/1963,81784,Chinese,Female,Student,1407,Rejected,30 Apr 2025,Phone,,,,,,,
C08902,SR102,4625,8/18/1963,89117,Chinese,Male,Banker,921,Not contactable,30 Apr 2025,Phone,,,,,,,
C03853,SR012,4804,12/19/1961,35330,Indian,Male,Teacher,645,Not contactable,30 Apr 2025,Phone,,,,,,,
C09623,SR018,4891,5/20/1960,117764,Malay,Male,Self-Employed,2937,Not contactable,30 Apr 2025,Phone,,,,,,,
C05032,SR029,3157,12/28/1966,"$120,458",Chinese,Male,Engineer,1899,Won - closed,1 May 2025,Phone,23 May 2025,Unit Trust,,81000,Active,23 May 2025,
C00410,SR072,5949,3/20/1992,"$80,031",Japanese,Male,Teacher,2739,Won - closed,1 May 2025,Phone,2 May 2025,Unit Trust,,123000,Active,2 May 2025,
C01477,SR022,5134,3/28/1965,"$113,397",Indian,Female,Manager,40,Won - closed,1 May 2025,Phone,3 May 2025,Unit Trust,,102000,Active,3 May 2025,
C00424,SR111,6464,8/13/1983,"$95,457",Chinese,Female,Teacher,1246,Won - closed,1 May 2025,Phone,1 May 2025,Unit Trust,,131000,Active,1 May 2025,
C12883,SR015,7527,6/26/1964,"$113,589",Chinese,Female,Engineer,2286,Won - closed,1 May 2025,Phone,2 May 2025,Unit Trust,,45000,Active,2 May 2025,
C00461,SR001,8067,8/19/1994,"$143,392",Indian,Male,Teacher,1391,Won - closed,1 May 2025,Phone,2 May 2025,Unit Trust,,142000,Active,2 May 2025,
C04842,SR114,5337,12/23/1982,"$121,494",Indian,Female,Self-Employed,445,Won - closed,1 May 2025,Phone,6 May 2025,Unit Trust,,51000,Active,6 May 2025,
C04585,SR114,4605,2/5/1990,45728,Chinese,Male,Student,1586,Rejected,1 May 2025,Phone,,,,,,,
C12907,SR098,5237,11/2/1989,116857,Chinese,Female,Manager,251,Rejected,1 May 2025,Phone,,,,,,,
C13048,SR049,4564,8/1/1963,133687,Chinese,Male,Banker,2186,Not contactable,1 May 2025,Phone,,,,,,,
C13120,SR081,6520,4/9/1965,54077,Chinese,Female,Teacher,53,Not contactable,1 May 2025,Phone,,,,,,,
C06008,SR094,4497,12/6/1988,101727,Chinese,Female,Teacher,2725,Not contactable,1 May 2025,Phone,,,,,,,
C02619,SR040,4967,6/18/1994,"$84,801",Chinese,Female,Self-Employed,1069,Won - closed,3 May 2025,Branch Walk-in,3 May 2025,Mortgage,,,Active,3 May 2025,900000
C01907,SR027,7101,8/16/1980,"$143,006",Chinese,Male,Teacher,254,Won - closed,2 May 2025,Branch Walk-in,2 May 2025,Mortgage,,,Active,2 May 2025,654000
C02645,SR038,6142,9/6/1983,145532,Chinese,Male,Teacher,981,Not contactable,1 May 2025,Phone,,,,,,,
C00520,SR082,2731,5/11/1982,60600,Chinese,Male,Self-Employed,2987,Not contactable,1 May 2025,Phone,,,,,,,
C10234,SR117,6422,9/18/1975,159012,Chinese,Male,Banker,188,Rejected,1 May 2025,Phone,,,,,,,
C06201,SR038,3980,3/22/1970,104515,Chinese,Male,Self-Employed,2854,Rejected,1 May 2025,Phone,,,,,,,
C13588,SR008,4868,10/7/1974,147888,Chinese,Male,Student,2210,Rejected,1 May 2025,Phone,,,,,,,
C10965,SR049,5941,2/6/1980,78367,Malay,Female,Engineer,2804,Rejected,1 May 2025,Phone,,,,,,,
C02017,SR083,5861,10/7/1973,152965,Malay,Male,Banker,2699,Not contactable,1 May 2025,Phone,,,,,,,
C05042,SR031,5587,5/13/1964,103432,Chinese,Male,Engineer,2571,Rejected,1 May 2025,Phone,,,,,,,
C06232,SR053,5438,10/15/1972,60414,Other,Female,Student,2425,Not contactable,1 May 2025,Phone,,,,,,,
C00175,SR058,4663,11/6/1997,31625,Malay,Male,Banker,305,Not contactable,1 May 2025,Phone,,,,,,,
C10271,SR111,7162,11/23/1996,137935,Chinese,Male,Engineer,1748,Rejected,1 May 2025,Phone,,,,,,,
C13754,SR014,3209,8/24/1996,92080,Chinese,Male,Banker,170,Rejected,1 May 2025,Phone,,,,,,,
C11153,SR081,6000,6/29/1996,80904,Chinese,Female,Manager,392,Not contactable,1 May 2025,Phone,,,,,,,
C10934,SR021,5934,4/30/1995,129036,Chinese,Male,Banker,1856,Rejected,1 May 2025,Phone,,,,,,,
C04743,SR008,6277,12/14/1975,"$118,438",Chinese,Male,Engineer,2753,"Client met, not won",1 May 2025,Phone,3 May 2025,,,,,,
C03259,SR065,4636,6/22/1991,"$58,641",Malay,Male,Banker,742,No show,1 May 2025,Phone,7 May 2025,,,,,,
C02859,SR089,5964,10/5/1968,"$108,311",Chinese,Male,Student,58,"Client met, not won",1 May 2025,Phone,9 May 2025,,,,,,
C08261,SR016,5164,11/1/1962,"$78,057",Malay,Female,Banker,605,"Client met, not won",12 May 2025,Branch Walk-in,12 May 2025,,,,,,
C10072,SR001,5888,6/6/1980,"$145,033",Chinese,Female,Manager,2960,"Client met, not won",1 May 2025,Phone,2 May 2025,,,,,,
C02015,SR014,5680,12/12/1968,"$54,723",Chinese,Male,Banker,1517,"Client met, not won",1 May 2025,Phone,2 May 2025,,,,,,
C08236,SR095,4909,4/30/1994,"$38,669",Malay,Female,Manager,2883,"Client met, not won",1 May 2025,Phone,2 May 2025,,,,,,
C02825,SR014,5657,8/11/1980,"$100,052",Chinese,Male,Engineer,608,"Client met, not won",1 May 2025,Phone,2 May 2025,,,,,,
C14099,SR100,5737,10/8/1971,"$114,844",Chinese,Female,Student,652,"Client met, not won",1 May 2025,Phone,2 May 2025,,,,,,
C04574,SR012,5249,5/8/1990,"$99,329",Chinese,Male,Nurse,1317,"Client met, not won",1 May 2025,Phone,2 May 2025,,,,,,
C11703,SR091,5786,3/18/1961,"$167,158",Chinese,Female,Self-Employed,1217,"Client met, not won",1 May 2025,Phone,3 May 2025,,,,,,
C05630,SR086,3028,7/1/1991,101508,Chinese,Male,Manager,2486,Not contactable,1 May 2025,Phone,,,,,,,
C01427,SR077,4868,6/29/1991,109252,Chinese,Female,Engineer,717,Not contactable,1 May 2025,Phone,,,,,,,
C11015,SR011,7236,6/25/1968,"$116,011",Indian,Female,Self-Employed,1644,"Client met, not won",1 May 2025,Phone,3 May 2025,,,,,,
C07523,SR080,0,12/28/1989,"$78,796",Chinese,Male,Banker,1068,"Client met, not won",1 May 2025,Phone,3 May 2025,,,,,,
C06809,SR076,5705,5/14/1961,"$122,726",Chinese,Male,Engineer,869,"Client met, not won",1 May 2025,Phone,3 May 2025,,,,,,
C11502,SR026,5581,10/26/1986,"$83,132",Chinese,Female,Teacher,2110,"Client met, not won",1 May 2025,Phone,4 May 2025,,,,,,
C02168,SR060,2562,3/6/1990,"$62,040",Chinese,Male,Teacher,913,"Client met, not won",1 May 2025,Phone,4 May 2025,,,,,,
C08739,SR107,3671,6/6/1990,118644,Chinese,Female,Teacher,609,Not contactable,1 May 2025,Phone,,,,,,,
C14076,SR043,5044,4/24/1982,"$130,298",Other,Male,Manager,117,"Client met, not won",1 May 2025,Phone,5 May 2025,,,,,,
C08494,SR045,4501,2/7/1968,"$62,858",Chinese,Female,Banker,2002,"Client met, not won",1 May 2025,Phone,5 May 2025,,,,,,
C07766,SR078,5531,2/18/1990,86227,Chinese,Male,Self-Employed,450,Rejected,1 May 2025,Phone,,,,,,,
C11704,SR064,3348,11/3/1960,"$100,152",Chinese,Male,Student,1970,"Client met, not won",1 May 2025,Phone,6 May 2025,,,,,,
C02335,SR108,5776,2/16/1978,92659,Malay,Male,Self-Employed,2431,No show,1 May 2025,Phone,6 May 2025,,,,,,
C11311,SR103,7761,6/22/1989,122248,Chinese,Female,Nurse,2465,Not contactable,1 May 2025,Phone,,,,,,,
C04522,SR070,7229,6/26/1989,"$83,067",Indian,Male,Banker,1423,"Client met, not won",1 May 2025,Phone,7 May 2025,,,,,,
C05662,SR056,4590,7/14/1974,"$156,865",Chinese,Male,Manager,2145,"Client met, not won",1 May 2025,Phone,7 May 2025,,,,,,
C03308,SR019,4624,11/18/1990,"$123,442",Chinese,Female,Student,1454,No show,1 May 2025,Phone,8 May 2025,,,,,,
C10404,SR111,5294,6/21/1992,"$134,059",Indian,Male,Banker,1663,No show,1 May 2025,Phone,8 May 2025,,,,,,
C10698,SR002,2706,4/19/1986,"$106,886",Chinese,Male,Self-Employed,188,"Client met, not won",1 May 2025,Phone,8 May 2025,,,,,,
C03921,SR103,7502,6/11/1991,"$79,055",Indian,Female,Student,2154,No show,1 May 2025,Phone,9 May 2025,,,,,,
C06351,SR103,6517,9/14/1973,"$84,424",Malay,Male,Nurse,310,"Client met, not won",9 May 2025,Branch Walk-in,9 May 2025,,,,,,
C00001,SR093,5638,4/2/1976,"$119,750",Chinese,Female,Manager,1306,"Client met, not won",9 May 2025,Branch Walk-in,9 May 2025,,,,,,
C13539,SR078,8091,10/26/1994,"$104,737",Chinese,Male,Student,2815,"Client met, not won",9 May 2025,Branch Walk-in,9 May 2025,,,,,,
C01174,SR118,6324,5/22/1990,"$166,517",Malay,Male,Teacher,134,"Client met, not won",1 May 2025,Phone,9 May 2025,,,,,,
C07408,SR030,3677,7/28/1987,94317,Malay,Male,Banker,2353,Not contactable,1 May 2025,Phone,,,,,,,
C08240,SR044,2452,2/28/1987,135210,Indian,Female,Engineer,471,Rejected,1 May 2025,Phone,,,,,,,
C14453,SR037,5503,9/29/1968,"$120,722",Chinese,Female,Self-Employed,637,"Client met, not won",1 May 2025,Phone,11 May 2025,,,,,,
C02845,SR111,4250,11/6/1986,73318,Chinese,Male,Banker,1289,Not contactable,1 May 2025,Phone,,,,,,,
C14635,SR105,4684,3/1/1984,81822,Malay,Female,Student,1793,Rejected,1 May 2025,Phone,,,,,,,
C10713,SR075,5892,11/14/1983,67119,Other,Male,Teacher,1618,Not contactable,1 May 2025,Phone,,,,,,,
C01723,SR019,5489,10/6/1987,"$75,841",Chinese,Female,Student,1489,"Client met, not won",1 May 2025,Phone,16 May 2025,,,,,,
C14644,SR111,5055,2/14/1989,"$62,161",Chinese,Male,Banker,1965,"Client met, not won",1 May 2025,Phone,16 May 2025,,,,,,
C05309,SR053,4975,2/16/1983,153290,Chinese,Male,Student,2953,Not contactable,1 May 2025,Phone,,,,,,,
C06676,SR072,4656,10/28/1982,80206,Chinese,Female,Banker,2525,Rejected,1 May 2025,Phone,,,,,,,
C03980,SR038,4079,9/6/1986,"$93,198",Chinese,Male,Self-Employed,238,"Client met, not won",21 May 2025,Branch Walk-in,21 May 2025,,,,,,
C11112,SR074,0,1/8/1980,"$52,455",Chinese,Female,Nurse,2548,"Client met, not won",1 May 2025,Phone,22 May 2025,,,,,,
C12811,SR077,4128,6/15/1978,81701,Chinese,Female,Engineer,2549,No show,1 May 2025,Phone,24 May 2025,,,,,,
C14972,SR085,4816,7/19/1991,"$126,257",Other,Female,Self-Employed,2003,No show,1 May 2025,Phone,26 May 2025,,,,,,
C10223,SR075,2085,2/4/1978,"$92,829",Chinese,Female,Manager,2693,"Client met, not won",27 May 2025,Branch Walk-in,27 May 2025,,,,,,
C02578,SR065,4961,6/27/1978,118516,Chinese,Female,Manager,1589,Not contactable,1 May 2025,Phone,,,,,,,
C05397,SR048,3528,2/4/1978,144248,Chinese,Female,Banker,1596,Rejected,1 May 2025,Phone,,,,,,,
C02139,SR035,4264,6/18/1994,"$105,065",Chinese,Female,Teacher,2331,"Client met, not won",30 May 2025,Branch Walk-in,30 May 2025,,,,,,
C14892,SR010,4983,8/29/1976,146123,Malay,Male,Banker,2519,Rejected,1 May 2025,Phone,,,,,,,
C13129,SR008,2652,7/30/1976,107841,Indian,Male,Teacher,2770,Not contactable,1 May 2025,Phone,,,,,,,
C03870,SR028,3990,2/17/1974,93754,Chinese,Male,Self-Employed,2667,Rejected,1 May 2025,Phone,,,,,,,
C04973,SR079,3929,1/9/1974,79347,Chinese,Male,Teacher,2048,Rejected,1 May 2025,Phone,,,,,,,
C02206,SR001,2079,12/10/1972,63968,Chinese,Female,Student,414,Rejected,1 May 2025,Phone,,,,,,,
C04439,SR016,3285,5/22/1970,69231,Chinese,Female,Student,2017,Not contactable,1 May 2025,Phone,,,,,,,
C00059,SR053,3934,1/3/1970,94700,Malay,Male,Teacher,182,Not contactable,1 May 2025,Phone,,,,,,,
C03572,SR117,5118,11/13/1988,"$116,626",Chinese,Female,Manager,1586,Won - closed,1 May 2025,Phone,10 May 2025,Endowment A,35707,,Active,10 May 2025,
C11587,SR032,3667,5/8/1975,"$128,297",Chinese,Male,Student,773,Won - closed,2 Jul 2025,Branch Walk-in,2 Jul 2025,Mortgage,,,Active,2 Jul 2025,427000
C13418,SR102,2936,4/2/1968,160298,Chinese,Female,Teacher,317,Rejected,1 May 2025,Phone,,,,,,,
C09545,SR046,2800,2/8/1969,"$113,024",Chinese,Female,Nurse,49,Won - closed,1 May 2025,Phone,9 May 2025,Term Basic,2799,,Active,9 May 2025,
C14057,SR035,4953,9/10/1965,133130,Chinese,Male,Banker,259,Not contactable,1 May 2025,Phone,,,,,,,
C00218,SR062,5979,7/1/1964,65486,Malay,Male,Self-Employed,1015,Rejected,1 May 2025,Phone,,,,,,,
C10175,SR034,3212,11/16/1962,99888,Chinese,Male,Nurse,2438,Rejected,1 May 2025,Phone,,,,,,,
C09814,SR044,6580,6/11/1989,"$89,773",Chinese,Female,Self-Employed,1198,Won - closed,1 May 2025,Phone,4 May 2025,ILP Beta,30502,,Active,4 May 2025,
C12742,SR034,8138,6/27/1961,"$55,865",Indian,Male,Student,825,Won - closed,1 May 2025,Phone,12 May 2025,ILP Alpha,28153,,Active,12 May 2025,
C14264,SR051,3011,11/17/1960,88457,Chinese,Female,Nurse,1908,Rejected,1 May 2025,Phone,,,,,,,
C00556,SR012,6312,7/12/1960,104608,Chinese,Female,Student,1412,Not contactable,1 May 2025,Phone,,,,,,,
C03036,SR104,6136,12/10/1971,"$85,424",Malay,Male,Manager,964,Won - closed,2 May 2025,Phone,27 May 2025,Unit Trust,,62000,Active,27 May 2025,
C10370,SR054,5753,10/27/1975,"$73,533",Chinese,Male,Self-Employed,1647,Won - closed,2 May 2025,Phone,3 May 2025,Unit Trust,,145000,Active,3 May 2025,
C00016,SR107,6957,1/21/1983,"$118,112",Chinese,Female,Nurse,1088,Won - closed,2 May 2025,Phone,8 May 2025,Unit Trust,,61000,Active,8 May 2025,
C02804,SR106,5445,12/22/1964,115350,Indian,Female,Nurse,93,Rejected,2 May 2025,Phone,,,,,,,
C07163,SR085,7220,3/9/1977,84101,Chinese,Female,Manager,1362,Not contactable,2 May 2025,Phone,,,,,,,
C07471,SR046,6660,6/11/1987,60938,Other,Male,Teacher,2649,Rejected,2 May 2025,Phone,,,,,,,
C12037,SR071,4513,9/13/1975,128006,Chinese,Male,Engineer,918,Not contactable,2 May 2025,Phone,,,,,,,
C06345,SR062,4712,8/8/1978,89577,Chinese,Male,Nurse,2209,Rejected,2 May 2025,Phone,,,,,,,
C03822,SR048,7471,7/20/1987,116858,Indian,Male,Student,2479,Not contactable,2 May 2025,Phone,,,,,,,
C04187,SR013,2580,9/14/1981,"$90,354",Other,Male,Banker,902,Won - closed,2 May 2025,Phone,16 May 2025,Mortgage,,,Active,16 May 2025,430000
C02184,SR109,5457,8/23/1972,121194,Chinese,Female,Banker,526,Rejected,2 May 2025,Phone,,,,,,,
C01568,SR084,6907,9/16/1989,94095,Chinese,Female,Engineer,1514,Not contactable,2 May 2025,Phone,,,,,,,
C12878,SR018,6140,3/20/1961,"$67,753",Malay,Male,Banker,2860,Won - closed,5 May 2025,Branch Walk-in,5 May 2025,Mortgage,,,Active,5 May 2025,734000
C00959,SR112,3407,1/7/1983,103310,Other,Male,Manager,695,Rejected,2 May 2025,Phone,,,,,,,
C07776,SR070,7058,3/19/1985,135658,Chinese,Female,Nurse,312,Not contactable,2 May 2025,Phone,,,,,,,
C04094,SR065,3288,11/7/1992,102576,Malay,Female,Nurse,217,Rejected,2 May 2025,Phone,,,,,,,
C11995,SR105,5928,8/29/1962,"$117,738",Chinese,Female,Self-Employed,1465,Won - closed,2 May 2025,Phone,10 May 2025,Mortgage,,,Freelook,10 May 2025,427000
C14351,SR016,5216,7/2/1996,84256,Chinese,Female,Nurse,728,Not contactable,2 May 2025,Phone,,,,,,,
C07585,SR100,6229,7/9/1997,"$114,315",Chinese,Male,Nurse,1171,Won - closed,2 May 2025,Phone,1 May 2025,ILP Alpha,19742,,Active,1 May 2025,
C08778,SR051,5485,5/16/1972,116125,Chinese,Female,Self-Employed,747,Rejected,2 May 2025,Phone,,,,,,,
C11449,SR072,3003,11/3/1993,106814,Chinese,Female,Manager,412,Rejected,2 May 2025,Phone,,,,,,,
C04795,SR064,8195,5/16/1997,40306,Chinese,Female,Teacher,1451,Rejected,2 May 2025,Phone,,,,,,,
C00935,SR018,4474,1/27/1997,110258,Chinese,Male,Nurse,1319,Rejected,2 May 2025,Phone,,,,,,,
C00425,SR063,6345,8/21/1996,133407,Chinese,Male,Student,2872,Not contactable,2 May 2025,Phone,,,,,,,
C04793,SR011,4106,3/26/1994,128984,Malay,Male,Engineer,386,Rejected,2 May 2025,Phone,,,,,,,
C04874,SR087,4024,2/8/1970,81453,Chinese,Female,Engineer,2756,No show,2 May 2025,Phone,4 May 2025,,,,,,
C07456,SR006,4126,5/27/1961,"$91,522",Chinese,Male,Self-Employed,1051,"Client met, not won",2 May 2025,Phone,5 May 2025,,,,,,
C05092,SR043,6900,6/27/1984,"$98,410",Chinese,Female,Engineer,295,No show,2 May 2025,Phone,6 May 2025,,,,,,
C03557,SR026,3798,3/25/1960,"$91,399",Indian,Female,Banker,1361,No show,2 May 2025,Phone,8 May 2025,,,,,,
C11915,SR063,4802,1/25/1974,"$40,283",Chinese,Female,Teacher,2586,"Client met, not won",2 May 2025,Phone,10 May 2025,,,,,,
